COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDProd
197227132,33,3301009,330100970,33010097000,28118000,-22.031583,-41.741339,CURAL,157,31
201815923,33,3300605,330060515,33006051500,28372000,-21.226496,-41.553652,CURRAL,201,32
98786362,33,3301207,330120705,33012070500,28640000,-21.993768,-42.551664,GADO,469,33
113217661,33,3304755,330475505,33047550500,28230000,-21.510177,-41.11627,,414,34
112841575,33,3304706,330470615,33047061500,28470000,-21.557484,-42.07219,,527,35
202529950,33,3302106,330210605,33021060500,28570000,-21.693114,-42.045743,CURRAL DE VACAS LEITEIRAS,235,36
46190637,33,3304706,330470620,33047062000,28470000,-21.547634,-42.101892,RETIRADA DE LEITE,482,37
99046121,33,3300506,330050620,33005062000,28660000,-22.22136,-42.37696,CRIACAO GADO,517,38
110866091,33,3304128,330412810,33041281000,27459899,-22.32963,-44.194228,,226,39
198157392,33,3304201,330420115,33042011500,27537800,-22.413551,-44.754369,COGUMELO PEDRA DA MINA,311,40
112632446,33,3303856,330385605,33038560500,26950000,-22.374964,-43.420783,CURRAL,358,41
199560588,33,3306156,330615605,33061560500,28375000,-20.950598,-41.811344,CHIQUEIRO,567,42
112841712,33,3304706,330470625,33047062500,28470000,-21.61776,-42.207902,,267,43
110862147,33,3302007,330200715,33020071500,23812145,-22.733012,-43.816115,,583,44
199837955,33,3306156,330615605,33061560500,28375000,-20.838163,-41.759908,FAZENDA AGUA DOCE,273,45
110862651,33,3302106,330210615,33021061500,28575000,-21.688779,-41.978452,CURRAL,555,46
110866679,33,3304300,330430007,33043000700,28800000,-22.741458,-42.675079,,199,47
201802235,33,3300506,330050605,33005060500,28660000,-22.136472,-42.347677,CRIACAO DE GADO,380,48
112936369,33,3305802,330580215,33058021500,25995290,-22.258629,-42.83615,,53,49
98723644,33,3300209,330020915,33002091500,28974795,-22.743193,-42.245895,,292,50
112837829,33,3304607,330460720,33046072000,28777000,-21.966854,-41.79995,,331,51
202561220,33,3302056,330205605,33020560500,28250000,-21.398968,-41.76711,CURRAL,298,52
110860102,33,3300936,330093605,33009360503,27998000,-22.143018,-41.607875,,619,53
113212141,33,3304755,330475510,33047551000,28230000,-21.263428,-41.0198,,363,54
112736309,33,3305901,330590125,33059012500,28755000,-22.113504,-42.187008,,392,55
110858726,33,3300209,330020915,33002091500,28974795,-22.756652,-42.278273,,592,56
98801655,33,3305604,330560405,33056040500,28820000,-22.679668,-42.342091,CULTIVO DE EUCALIPTO,292,57
110868408,33,3305133,330513305,33051330500,28455000,-21.324972,-41.871552,,85,58
112896372,33,3303401,330340115,33034011500,28635583,-22.20097,-42.636129,,321,59
98954373,33,3305133,330513305,33051330500,28455000,-21.373635,-41.928262,CRIACAO DE GADO,515,60
113112688,33,3302205,330220525,33022052500,28300000,-21.210485,-41.7301,,290,61
198920604,33,3304805,330480525,33048052500,28400000,-21.502045,-41.700189,CURRAL ABANDONADO,238,62
46934683,33,3305000,330500030,33050003000,28200000,-21.86823,-41.145165,SEM NOME,443,63
112808055,33,3302106,330210607,33021060700,28585000,-21.729936,-42.118165,,170,64
112716706,33,3300902,330090220,33009022000,28450000,-21.400678,-41.896539,SITIO CAERA,339,65
110859640,33,3300605,330060540,33006054000,28360000,-21.15898,-41.601185,,420,66
110859991,33,3300902,330090220,33009022000,28435000,-21.38191,-41.84475,,143,67
94984878,33,3300407,330040709,33004070900,27340002,-22.655424,-44.150697,CRIACAO DE GADO LEITEIRO,13,68
113217253,33,3304755,330475515,33047551500,28230000,-21.292982,-41.06861,,288,69
198733526,33,3305158,330515805,33051580500,25780000,-22.194027,-42.964861,CRIACAO DE GADO,145,70
112716500,33,3300902,330090220,33009022000,28430000,-21.477117,-41.831119,,202,71
110863631,33,3302502,330250235,33025023500,25920530,-22.610275,-43.111066,,42,72
110859979,33,3300902,330090220,33009022000,28435000,-21.381837,-41.845551,,305,73
113217350,33,3304755,330475515,33047551500,28230000,-21.294405,-41.068558,,478,74
98823786,33,3304805,330480525,33048052500,28400000,-21.552155,-41.762033,CURRAL,333,75
99244223,33,3304409,330440905,33044090500,27460000,-22.810196,-44.099435,PECUARIA,396,76
42151259,33,3302205,330220505,33022050500,28300000,-21.193021,-41.869351,PECUARIA,406,77
46791565,33,3305554,330555405,33055540500,23890630,-22.765274,-43.652784,CRIACAO DE ANIMAIS,305,78
112710058,33,3300803,330080305,33008030500,28680000,-22.468285,-42.789953,,389,79
107563588,33,3300605,330060505,33006050500,28360000,-21.1258,-41.717232,CURRAL,455,80
110866916,33,3304409,330440905,33044090500,27460000,-22.760126,-44.097203,,612,81
112532980,33,3305133,330513305,33051330500,28455000,-21.401315,-41.981917,CURRAL,459,82
112524357,33,3304300,330430005,33043000500,28800000,-22.787193,-42.639628,,167,83
110862363,33,3302056,330205605,33020560500,28250000,-21.410266,-41.639564,,469,84
110870613,33,3306107,330610710,33061071000,27600000,-22.318092,-43.676553,,509,85
41592529,33,3301009,330100950,33010095000,28140000,-21.992298,-41.205498,SEM NOME,168,86
110859441,33,3300506,330050615,33005061500,28660000,-22.256876,-42.299412,,134,87
110114893,33,3303104,330310407,33031040700,28380000,-21.009725,-41.860251,,368,88
113043333,33,3301009,330100950,33010095000,28140000,-22.044217,-41.17887,,317,89
197674601,33,3302056,330205605,33020560500,28250000,-21.437378,-41.704918,GRIACAO DE PORCOS,547,90
112737904,33,3305901,330590115,33059011500,28750000,-22.11433,-41.9598,,234,91
98155777,33,3300936,330093605,33009360501,27998000,-22.169435,-41.649168,,586,92
98723672,33,3300407,330040715,33004071500,27330030,-22.467483,-44.3029,,218,93
110858740,33,3300209,330020910,33002091000,28974798,-22.762533,-42.372849,,463,94
110069409,33,3300506,330050605,33005060500,28660000,-22.143349,-42.384635,,131,95
113043325,33,3301009,330100950,33010095000,28140972,-22.024683,-41.226007,,233,96
197009327,33,3300605,330060520,33006052000,28360000,-21.03019,-41.797543,CURRAL,563,97
112895075,33,3303401,330340115,33034011500,28635705,-22.201967,-42.63081,,197,98
113045615,33,3301009,330100930,33010093000,28125000,-21.700874,-41.569887,PLANTACOES DE LEGUMES,24,99
113040696,33,3301009,330100955,33010095500,28160000,-21.26871,-41.358867,CASA DEGRADADA VAGA,170,100
46857714,33,3305554,330555405,33055540500,23895570,-22.739588,-43.749822,,84,101
113063397,33,3301009,330100935,33010093500,28175000,-21.325761,-41.325067,,518,102
110869302,33,3305406,330540615,33054061500,25882000,-21.979853,-42.753122,,134,103
197936111,33,3302056,330205605,33020560500,28250000,-21.389065,-41.665034,CURRAL,320,104
112817611,33,3300605,330060515,33006051500,28360000,-21.222442,-41.608573,,422,105
110870862,33,3306156,330615605,33061560500,28375000,-20.862648,-41.880166,,39,106
110866118,33,3304128,330412810,33041281000,27430705,-22.33622,-44.227357,,136,107
204702948,33,3304805,330480505,33048050500,28400000,-21.7613,-41.818039,SITIO,500,108
110866378,33,3304151,330415105,33041510500,28735000,-22.136348,-41.546283,,66,109
112727097,33,3304102,330410215,33041021500,28390000,-20.835078,-41.851554,,475,110
113113826,33,3302205,330220505,33022050500,28300000,-21.176165,-41.81744,,486,111
43253047,33,3303708,330370815,33037081500,25850000,-22.171944,-43.295704,CASA DO CRIADOR,297,112
110861117,33,3301306,330130618,33013061800,28860000,-22.486501,-42.144343,FAZENDA SANTA EDWIRGE,59,113
196786993,33,3301009,330100980,33010098000,28175000,-21.547177,-41.270697,CRIACAO BOVINA,8,114
40747808,33,3300902,330090220,33009022000,28450000,-21.412255,-41.840114,CRIACAO DE GADO,455,115
113137797,33,3305703,330570325,33057032500,28637000,-22.166843,-42.711649,,372,116
46811564,33,3306107,330610715,33061071500,27655000,-22.324632,-43.963861,,36,117
42212689,33,3302205,330220520,33022052000,28300000,-21.299325,-42.0756,GADO DE CORTE,161,118
99221115,33,3304300,330430005,33043000500,28800000,-22.787196,-42.639634,SITIO,278,119
42578407,33,3302403,330240305,33024030503,27966687,-22.243559,-41.820804,,20,120
110870129,33,3305802,330580215,33058021500,25990240,-22.331654,-42.906052,,531,121
112709920,33,3300803,330080305,33008030500,28680000,-22.516958,-42.652909,,257,122
110127125,33,3305133,330513305,33051330500,28455000,-21.380038,-41.943173,,234,123
113219579,33,3304755,330475515,33047551500,28230000,-21.325793,-41.069238,,131,124
99096875,33,3303609,330360905,33036090500,26600000,-22.614027,-43.682967,SITIO TRES IRMAOS,520,125
98723732,33,3300407,330040715,33004071500,27365000,-22.486087,-44.29289,AGRICULTURA,33,126
40628628,33,3300902,330090205,33009020500,28430000,-21.544725,-41.875974,CURRAL DE BOI,591,127
43315990,33,3304102,330410215,33041021500,28398000,-20.802583,-41.895959,CURRAL,531,128
113216568,33,3304755,330475505,33047550500,28230000,-21.515372,-41.113192,PLANTACAO,287,129
196709311,33,3301009,330100905,33010090506,28022800,-21.676186,-41.495398,CHACARA,193,130
113136562,33,3305703,330570315,33057031500,28637000,-22.143581,-42.599393,,125,131
112696749,33,3305406,330540625,33054062500,25884000,-22.126697,-42.838022,,297,132
202080763,33,3301009,330100930,33010093000,28020887,-21.756744,-41.648026,CURRAL,468,133
41519374,33,3301009,330100930,33010093000,28020884,-21.888183,-41.747853,,121,134
201917676,33,3300902,330090220,33009022000,28435000,-21.384723,-41.786219,CURRAL,557,135
197542974,33,3300506,330050620,33005062000,28660000,-22.194506,-42.410111,SITIO SAO SIMPLICIO,54,136
42152817,33,3302205,330220505,33022050500,28300000,-21.246457,-41.920425,GADO LEITEIRO,290,137
41164503,33,3300605,330060525,33006052500,28370000,-20.901541,-41.767246,CURRAL,66,138
41519344,33,3301009,330100930,33010093000,28020889,-21.863231,-41.715185,,282,139
98823672,33,3303906,330390623,33039062300,25725000,-22.304898,-43.063667,HORTALICAS E VEGETAIS,115,140
42682060,33,3304151,330415105,33041510500,28735000,-22.111443,-41.187823,CURRAL,194,141
41130610,33,3301405,330140510,33014051000,28740000,-22.147005,-41.791238,PECUARIA,312,142
46970473,33,3305752,330575205,33057520500,24890000,-22.725797,-42.73031,CRIACAO DE VACAS,189,143
112710573,33,3300803,330080305,33008030500,28680000,-22.51323,-42.661409,,604,144
112645569,33,3306107,330610715,33061071500,27655000,-22.221677,-43.908849,SITIO BOA ESPERANCA,345,145
203480679,33,3304102,330410215,33041021500,28398000,-20.821978,-41.909439,AGROPECUARIA SANTA CLARA,436,146
40754433,33,3300936,330093605,33009360503,27998000,-22.197538,-41.590642,,196,147
110869150,33,3305406,330540605,33054060500,25880000,-22.087935,-42.951493,PLANTACAO,519,148
46594453,33,3305901,330590105,33059010500,28750000,-22.094344,-42.069439,SITIO,518,149
112891597,33,3303401,330340115,33034011500,28635583,-22.282663,-42.650023,,381,150
199500911,33,3304805,330480525,33048052500,28400000,-21.49181,-41.80956,TANQUE DE LEITE,191,151
46355243,33,3304904,330490405,33049040500,24472460,-22.778823,-43.02721,GALINHEIRO,329,152
110860858,33,3301157,330115705,33011570500,28180000,-21.446879,-41.535183,,256,153
202406924,33,3301702,330170220,33017022000,25250000,-22.57151,-43.297371,NAO INFORMADO,289,154
108900993,33,3304102,330410210,33041021000,28390000,-20.90576,-41.942482,CURRAL DE BOIS,577,155
110870672,33,3306107,330610725,33061072500,27600000,-22.103803,-43.700035,,214,156
42021571,33,3302106,330210610,33021061000,28570000,-21.844176,-42.160926,CURRAL,128,157
110572028,33,3300159,330015905,33001590500,28495000,-21.610146,-42.138812,CURRAL,315,158
40536876,33,3300308,330030815,33003081500,27170000,-22.358122,-43.870457,RANCH JARDIM,0,159
98736232,33,3304201,330420105,33042010500,27512000,-22.489652,-44.426862,EUCALIPTO,392,160
110506182,33,3303401,330340115,33034011500,28635990,-22.320253,-42.647085,,387,161
198812888,33,3304755,330475515,33047551500,28230000,-21.302479,-41.120336,CURRAL,142,162
196970917,33,3300308,330030820,33003082000,27165000,-22.349172,-44.031567,SITIO MONJOLO,218,163
198543374,33,3304805,330480505,33048050500,28400000,-21.747669,-41.709419,CURRAL,142,164
113211427,33,3304755,330475515,33047551500,28230000,-21.342456,-41.093124,,612,165
112727647,33,3304102,330410205,33041020500,28390000,-20.974404,-42.073071,,83,166
198779532,33,3304557,330455705,33045570523,23016330,-22.907806,-43.528594,SEM NOME,156,167
41514963,33,3301009,330100915,33010091500,28115000,-21.877626,-41.564033,BARRACAO,323,168
110862992,33,3302304,330230405,33023040500,28350000,-21.233832,-42.106031,,110,169
112540383,33,3306156,330615605,33061560500,28375000,-20.856691,-41.777036,FAZENDA AGUA DOCE,479,170
110858503,33,3300100,330010025,33001002500,23943503,-22.938501,-44.562643,SEM NOME,607,171
99047568,33,3305505,330550515,33055051500,28998150,-22.889441,-42.654843,GADO DE CORTE E CAVALOS,216,172
110148544,33,3304409,330440925,33044092500,27460000,-22.841461,-44.036736,,473,173
112801578,33,3302106,330210625,33021062500,28570000,-21.671474,-42.024463,CURRAL,125,174
110868842,33,3305307,330530705,33053070500,28555000,-21.892765,-42.18764,,542,175
198521331,33,3304755,330475505,33047550500,28230000,-21.660159,-41.124396,RESFRIADOR,198,176
197362027,33,3301702,330170220,33017022000,25250152,-22.612063,-43.314904,RANCHO,507,177
99024559,33,3305802,330580210,33058021000,25985010,-22.185243,-42.765589,PRODUTOR,180,178
109869601,33,3302205,330220515,33022051500,28300000,-21.161871,-42.172615,,613,179
198161533,33,3303104,330310405,33031040500,28380000,-21.090728,-41.970634,FAZENDA,269,180
110863361,33,3302452,330245205,33024520500,28545000,-21.99908,-42.269747,,35,181
46190001,33,3304706,330470615,33047061500,28470000,-21.604616,-42.143224,CURRAL,312,182
99203160,33,3306008,330600820,33060082000,25820000,-22.157808,-43.067281,,306,183
197399350,33,3301009,330100935,33010093500,28178000,-21.372291,-41.330061,SITIO,186,184
110870487,33,3306008,330600820,33060082000,25820000,-22.159698,-43.090114,,451,185
46915111,33,3305604,330560415,33056041500,28820000,-22.539852,-42.534928,,218,186
202566431,33,3302106,330210605,33021060500,28570000,-21.692331,-42.061365,CURRAL PARA ORDENHA DE VACAS,395,187
110127736,33,3305604,330560415,33056041500,28820000,-22.557004,-42.564163,,203,188
113144420,33,3305703,330570315,33057031500,28637000,-22.163582,-42.58699,,616,189
113060104,33,3301009,330100940,33010094000,28120000,-21.920758,-41.016483,,339,190
112934470,33,3305802,330580215,33058021500,25966111,-22.151854,-42.802258,,40,191
42213196,33,3302205,330220525,33022052500,28300000,-21.214083,-41.755583,CURRAL,108,192
46396103,33,3305307,330530705,33053070500,28550000,-21.991526,-42.120996,FAZENDA,156,193
110866150,33,3304128,330412805,33041280500,27420002,-22.429648,-44.262755,LATICINIO PRIMAVERA,84,194
198918413,33,3304805,330480520,33048052000,28400000,-21.613852,-41.630881,POMAR,427,195
198514200,33,3304706,330470640,33047064000,28470000,-21.611425,-42.334088,SEM,580,196
112897362,33,3303401,330340115,33034011500,28635583,-22.201323,-42.633483,LAVOURA,124,197
112834990,33,3304607,330460705,33046070500,28770000,-21.90014,-42.034939,VERONICA,191,198
98735824,33,3302502,330250235,33025023500,25920530,-22.61224,-43.108301,CRIACAO DE VACA,402,199
98884816,33,3300209,330020910,33002091000,28974798,-22.766576,-42.378714,CULTIVO LARANJA E LIMAO,617,200
112518858,33,3304201,330420120,33042012000,27534160,-22.302736,-44.310022,,148,201
217546344,33,3305802,330580215,33058021500,25985010,-22.167032,-42.773537,PLANTACAO DE ALCACE,333,202
199801801,33,3305802,330580215,33058021500,25990065,-22.356244,-42.893006,GRANJA DE FRANGO,404,203
112717072,33,3300902,330090210,33009021000,28430000,-21.559298,-42.05067,,267,204
199342975,33,3305406,330540625,33054062500,25884000,-22.123044,-42.818018,PLANTACAO VERDURA,366,205
43328900,33,3304128,330412805,33041280500,27430120,-22.412915,-44.25221,RANCHO JM,455,206
96710810,33,3305158,330515805,33051580500,25780000,-22.146523,-42.929511,PLANTACAO CAQUI,291,207
112708593,33,3300803,330080305,33008030500,28680000,-22.619436,-42.91012,,233,208
199182759,33,3304755,330475515,33047551500,28230000,-21.300987,-41.133302,CRIACAO DE GADO,235,209
110498885,33,3305802,330580210,33058021000,25995290,-22.245194,-42.745587,,180,210
42544087,33,3303104,330310407,33031040700,28380000,-20.999508,-41.81556,CURRAL,200,211
197505678,33,3300605,330060510,33006051000,28360000,-20.996107,-41.786444,DEPOSITO,543,212
110858484,33,3300100,330010025,33001002500,23943503,-22.99429,-44.517465,,436,213
113060734,33,3301009,330100950,33010095000,28020889,-22.015559,-41.146355,,4,214
94935272,33,3300605,330060525,33006052500,28370000,-20.951225,-41.784379,,552,215
41163681,33,3300605,330060520,33006052000,28360000,-21.051911,-41.825659,GALINHEIRO,491,216
198541470,33,3304755,330475510,33047551000,28230000,-21.316085,-40.964595,CRIACAO DE GADO,575,217
112628199,33,3303104,330310407,33031040700,28380000,-20.991858,-41.82456,,288,218
196791209,33,3300605,330060510,33006051000,28365000,-21.067745,-41.777667,GALINHEIRO,117,219
112623354,33,3301603,330160310,33016031000,28650000,-21.924456,-42.532988,,380,220
197950109,33,3302205,330220505,33022050500,28300000,-21.228283,-41.888031,CURRAL,62,221
112941341,33,3305802,330580210,33058021000,25985010,-22.168069,-42.760169,,167,222
41160536,33,3300605,330060505,33006050500,28360000,-21.144262,-41.756993,CURRAL,230,223
110864057,33,3303005,330300505,33030050500,28460000,-21.339251,-42.2027,,52,224
98723766,33,3300407,330040730,33004073000,27330030,-22.577728,-44.279521,PECUARIA,355,225
113212243,33,3304755,330475510,33047551000,28230000,-21.30401,-41.041887,,235,226
98727098,33,3300209,330020915,33002091500,28988752,-22.731986,-42.245449,RANCHO AVENTUREIRA,558,227
46864988,33,3306156,330615605,33061560500,28375000,-20.898598,-41.803614,AGROPECUARIO,448,228
205127082,33,3305703,330570305,33057030500,28637000,-22.111578,-42.750536,ROCA DO WEDSON,281,229
110547584,33,3304805,330480525,33048052500,28400000,-21.574776,-41.803096,,424,230
99024454,33,3305802,330580210,33058021000,25985010,-22.185507,-42.776484,SITIO,545,231
197532118,33,3302205,330220505,33022050500,28300000,-21.232539,-41.888027,SEM NOME,431,232
198431910,33,3303856,330385605,33038560500,26950000,-22.384868,-43.332231,ESTUFA DE TOMATE,224,233
112825746,33,3301108,330110805,33011080500,28500000,-21.947326,-42.404591,,134,234
199006672,33,3304607,330460735,33046073500,28770000,-22.028324,-41.896307,CURRAL,377,235
112646394,33,3306107,330610730,33061073000,27657000,-22.16404,-44.049483,,400,236
113227462,33,3304755,330475515,33047551500,28230000,-21.30094,-41.292257,,101,237
112623172,33,3301603,330160305,33016030500,28655000,-22.122561,-42.529642,,317,238
110870493,33,3306008,330600820,33060082000,25820000,-22.11866,-43.059387,,429,239
110861652,33,3301603,330160305,33016030500,28655000,-22.082266,-42.514288,,477,240
110859201,33,3300407,330040705,33004070500,27340680,-22.598159,-44.190303,,243,241
112715679,33,3300902,330090220,33009022000,28435000,-21.383047,-41.784915,CURRAL,611,242
113049590,33,3301009,330100950,33010095000,28140000,-22.006214,-41.200261,SEM NOME,482,243
219434436,33,3301900,330190019,33019001900,24806550,-22.777394,-42.812337,GRANJA,78,244
219978389,33,3303500,330350005,33035000519,26051100,-22.690938,-43.459623,CURRAL,439,245
110859374,33,3300506,330050615,33005061500,28660000,-22.193152,-42.288436,,80,246
46229417,33,3304706,330470640,33047064000,28470000,-21.600256,-42.33928,CURRAL,33,247
110572039,33,3300159,330015905,33001590500,28495000,-21.635983,-42.166643,CURRAL,500,248
199398291,33,3306206,330620605,33062060500,27700000,-22.423844,-43.652148,PORTEIRA,561,249
99024122,33,3305000,330500030,33050003000,28200000,-21.867729,-41.103269,ABACAXI,63,250
98715558,33,3304805,330480510,33048051000,28400000,-21.719374,-41.902023,CURRAK,598,251
199388154,33,3306107,330610725,33061072500,27600000,-22.169849,-43.722211,CHACARA LOPES MAZZEO,483,252
42025463,33,3302106,330210625,33021062500,28595000,-21.609796,-41.948098,GALINHEIRO,564,253
99141580,33,3306008,330600820,33060082000,25840000,-22.082186,-43.04018,MANOEL FELIPE BUENO,515,254
112801717,33,3302106,330210625,33021062500,28570000,-21.683991,-42.021114,CRIACAO DE GALINHA,611,255
112719924,33,3300902,330090210,33009021000,28430000,-21.530603,-42.025722,,171,256
110861475,33,3301603,330160305,33016030500,28655000,-22.11013,-42.592911,,428,257
110177316,33,3304300,330430005,33043000500,28800000,-22.766491,-42.643377,,15,258
198104994,33,3304128,330412805,33041280500,27420002,-22.397226,-44.236046,CHACARA TALISMAN,66,259
197695314,33,3301009,330100915,33010091500,28115000,-21.863513,-41.450042,CRIACAO DE GADO,76,260
110087852,33,3304607,330460705,33046070500,28770000,-21.946493,-41.968487,,261,261
197499317,33,3303005,330300510,33030051000,28460000,-21.420327,-42.119612,CURRAL,544,262
197675851,33,3301009,330100905,33010090508,28073140,-21.686895,-41.318683,SITIO,181,263
110009937,33,3303906,330390623,33039062300,25770220,-22.290121,-43.026501,,22,264
199464713,33,3305554,330555405,33055540500,23890001,-22.799708,-43.65344,PLANTACAO,546,265
40647318,33,3301009,330100985,33010098500,28165000,-21.406451,-41.407617,CRIACAO GADO LEITE,561,266
42578255,33,3302403,330240305,33024030503,27943400,-22.232843,-41.738245,AGRICULTURA DIVERSA,119,267
110572063,33,3300159,330015905,33001590500,28495000,-21.680756,-42.180553,,235,268
113047715,33,3301009,330100915,33010091500,28120000,-21.920545,-41.56538,,165,269
110071687,33,3305307,330530707,33053070700,28550000,-21.761564,-41.950712,,263,270
112516395,33,3303005,330300505,33030050500,28466000,-21.376591,-42.08297,,514,271
110572450,33,3301850,330185005,33018500500,25940190,-22.501642,-42.938963,,192,272
40710014,33,3301157,330115705,33011570500,28180000,-21.479951,-41.650639,CRIACAO DE GADO,534,273
99051827,33,3305505,330550515,33055051500,28998150,-22.846083,-42.61681,,509,274
199559113,33,3306156,330615605,33061560500,28375000,-20.870597,-41.871382,FAZENDA BOA SORTE,418,275
112892218,33,3303401,330340115,33034011500,28633317,-22.295469,-42.64469,,541,276
198178234,33,3303856,330385610,33038561000,26950000,-22.31383,-43.439003,VAGO,246,277
110862888,33,3302205,330220525,33022052500,28300000,-21.256652,-41.714796,,87,278
113067006,33,3301009,330100950,33010095000,28140000,-22.04839,-41.173377,,144,279
96717010,33,3305307,330530707,33053070700,28550000,-21.801846,-41.970998,CURRAL DE BOI,605,280
199637944,33,3305000,330500030,33050003000,28200000,-21.872157,-41.150857,FAZENDA DA SRA NIZOLGA,147,281
198881122,33,3306206,330620610,33062061000,27700000,-22.234847,-43.39132,FAZENDA CENTENARIO,316,282
110086144,33,3304201,330420110,33042011000,27541021,-22.381884,-44.441765,,159,283
110867772,33,3304755,330475515,33047551500,28230000,-21.247516,-41.259453,,313,284
42681963,33,3304151,330415105,33041510500,28735000,-22.117942,-41.246593,CURRAL,453,285
110862276,33,3302007,330200705,33020070500,23830250,-22.85634,-43.854543,,557,286
98690085,33,3301603,330160305,33016030500,28650000,-22.00027,-42.539661,CRIACAO DE GADO,187,287
46831305,33,3305133,330513305,33051330500,28455000,-21.346063,-41.935048,ANTIGO CURRAL,112,288
110869106,33,3305406,330540605,33054060500,25880000,-21.980774,-42.894772,,243,289
197691285,33,3304201,330420105,33042010500,27540172,-22.610018,-44.59656,CURRAU DA FAZENDA,66,290
110865739,33,3304003,330400325,33040032500,27175000,-22.546167,-43.914764,,44,291
98823669,33,3303906,330390623,33039062300,25725000,-22.303219,-43.062877,HORTALICAS,98,292
113145492,33,3305703,330570305,33057030500,28637000,-22.051629,-42.651842,,15,293
220923895,33,3302270,330227005,33022700502,26480170,-22.686651,-43.566611,PLANTACAO,113,294
98125406,33,3305703,330570305,33057030500,28637000,-22.112261,-42.708869,ROCA DO RONALDO,231,295
205212524,33,3306156,330615605,33061560500,28375000,-20.913272,-41.901761,SITIO ARATACA,229,296
98892633,33,3304805,330480505,33048050500,28400000,-21.709847,-41.780741,LEITEIRO,540,297
99062690,33,3303609,330360905,33036090500,26600000,-22.611539,-43.75703,SITIO 2 IRMAOS,471,298
41162623,33,3300605,330060515,33006051500,28372000,-21.189581,-41.568125,CURRAL,55,299
199342647,33,3305406,330540625,33054062500,25884000,-22.094485,-42.823084,CURRAL,121,300
112845326,33,3304706,330470635,33047063500,28470000,-21.487438,-42.23819,,31,301
99143777,33,3302601,330260105,33026010500,23860000,-22.922849,-44.019746,,91,302
110859389,33,3300506,330050620,33005062000,28666000,-22.223431,-42.378597,,206,303
110862909,33,3302205,330220525,33022052500,28300000,-21.293866,-41.781743,,215,304
196867780,33,3300902,330090220,33009022000,28435000,-21.390089,-41.860672,TANQUE DE LEITE,234,305
196795725,33,3301157,330115710,33011571000,28180000,-21.507068,-41.490739,CURRAL,183,306
41023723,33,3300506,330050620,33005062000,28660000,-22.21921,-42.384517,PROPRIEDADE PARTICULAR,607,307
