COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDHub
220582350,33,3303500,330350005,33035000520,26062170,-22.690326,-43.409164,CASA DE ORACAO CRISTA FAMILIA DO REI,7519,88
198510033,33,3304144,330414405,33041440505,26311165,-22.721783,-43.577488,IPEMAD MINISTERIO DE ADORADORES,2550,89
197215555,33,3301009,330100950,33010095000,28020823,-22.071152,-41.184067,IGREJA EVANGELICA ALIANCA COM DEUS,1513,90
218532277,33,3304557,330455705,33045570514,20551075,-22.913014,-43.252673,IGREJA PENTECOSTAL RESGATE SALVACAO,1192,91
41420257,33,3300704,330070405,33007040500,28929400,-22.821279,-42.013727,COGREGACAO CRISTAO NO BRASIL,1181,92
45143198,33,3304557,330455705,33045570524,23565250,-22.887615,-43.719964,INTERNACIONAL DA GRACA CRIANCAS QUE VENCEM,2719,93
223993691,33,3301702,330170205,33017020500,25011000,-22.798215,-43.308786,IGREJA DO NAZARENO,2093,94
199338174,33,3304557,330455705,33045570531,23032152,-22.97538,-43.643166,ASSEMBLEIA DE DEUS EM CAMPO GRANDE,2440,95
95664652,33,3304201,330420105,33042010500,27524535,-22.485806,-44.489093,IGREJA ASSEMBLEIA DE DEUD,2036,96
204787250,33,3304904,330490410,33049041000,24732036,-22.831163,-42.978079,IGREJA EVANGELICA PENTECOSTAL DAS VITORIAS,1644,97
96267651,33,3304557,330455705,33045570524,23066110,-22.885262,-43.635094,IGREJA ASSEMBLEIA DE DEUS,1402,98
41373854,33,3301009,330100905,33010090508,28090210,-21.712459,-41.304446,CAPELA SAO SILVESTRE,2400,99
224641598,33,3304904,330490410,33049041000,24755210,-22.86055,-43.016077,CENTRO ESPIRITA,3833,100
94691652,33,3300209,330020905,33002090500,28979699,-22.866633,-42.342616,SALAO DOS TESTEMUNHAS DE JEOVA,2511,101
44924264,33,3304557,330455705,33045570523,23063510,-22.904086,-43.590688,ASSEMBLEIA DE DEUS,1412,102
198031157,33,3304144,330414405,33041440501,26325010,-22.72017,-43.558339,MINISTERIO DA BENCAO,2613,103
205012900,33,3305307,330530707,33053070700,28550000,-21.752234,-42.012231,IGRRJA ASSEMBLEIA DE DEUS,7436,104
41309118,33,3301009,330100905,33010090508,28060020,-21.735889,-41.32747,MINISTERIO MANANCIAL DE BENCAOS,2591,105
95645479,33,3303906,330390610,33039061000,25720265,-22.455113,-43.14162,IGREJA,9464,106
197936349,33,3303500,330350005,33035000516,26290279,-22.759844,-43.526078,EGBE OMO AYRA OSUN CENTRO ESPIRITA,1160,107
46198986,33,3304557,330455705,33045570531,23026000,-22.996258,-43.624286,IGREJA REINO DAS TESTEMUNHAS DE JEOVA,1669,108
40912155,33,3301900,330190018,33019001800,24856560,-22.791598,-42.928993,ASSEMBLEI DE DEUS,1313,109
202894630,33,3302858,330285805,33028580500,26587811,-22.807424,-43.436067,IGREJA PENTECOSTAL A VOLTA DO GRANDE REI MR,2310,110
197701777,33,3303500,330350005,33035000512,26275590,-22.753762,-43.496575,IGREJA,2660,111
223017596,33,3300456,330045605,33004560504,26186630,-22.72012,-43.333854,IGREJA PENTECOSTAL DEUS ESTABELECE FORCAS,7177,112
199469371,33,3305554,330555405,33055540500,23890112,-22.790212,-43.638437,IGREJA PENTECOSTAL DE SEROPEDICA,3697,113
198265948,33,3304557,330455705,33045570511,22421025,-22.982251,-43.202016,EDMUNDO J SAFRA,1252,114
197956661,33,3302254,330225405,33022540500,27580000,-22.498151,-44.643374,IGREJA ASSEMBLEIA DE DEUS,1463,115
95267475,33,3302403,330240330,33024033000,27985000,-22.237215,-42.055427,IGREJA METODISTA,1666,116
202530912,33,3302106,330210620,33021062000,28580000,-21.770863,-42.130916,IGREJA SAO PEDRO,2986,117
224426679,33,3304557,330455705,33045570519,21210010,-22.848513,-43.30214,ASSEMBLEIA DE DEUS VAKE DAS BENCAOS,2184,118
197239288,33,3302700,330270020,33027002000,24935410,-22.966497,-42.962206,PROJETO VIDA NOVA,3184,119
197822675,33,3303302,330330205,33033020500,24141330,-22.8747,-43.049527,IGREJA ADVENTISTA DO SETIMO DIA,2924,120
202807064,33,3302700,330270010,33027001000,24940600,-22.940443,-42.953855,NZO KANDOMBELE YA MUANA NDUMBA TEREKOPENSU,1820,121
45892438,33,3304904,330490405,33049040500,24471295,-22.777359,-43.053999,CENTRO ESPIRITA,14219,122
220664696,33,3304557,330455705,33045570524,23535105,-22.962215,-43.692365,CENTRO ESPIRITA,3610,123
197713720,33,3301009,330100955,33010095500,28178000,-21.403856,-41.514791,ASSEMBLEIA DE DEUS,2946,124
218607741,33,3302007,330200705,33020070500,23835006,-22.855968,-43.768227,IGREJA DO EVANGELHO QUADRANGULAR,1186,125
224807946,33,3304904,330490405,33049040500,24450080,-22.817679,-43.025876,KWE ALAGUNAM OMI,8931,126
46611823,33,3305109,330510910,33051091000,25535014,-22.795639,-43.400152,IGREJA,1339,127
41376831,33,3301009,330100905,33010090508,28085350,-21.724862,-41.29894,IGREJA,2487,128
199149709,33,3304904,330490405,33049040500,24476680,-22.765663,-43.002931,IGREJA PENTECOSTAL LIBERTANDO VIDAS MINISTERIO PALAVRA VIVA E EFICAZ,4803,129
219684091,33,3302007,330200705,33020070500,23820110,-22.864182,-43.792509,ASEEMBLEIA DE DEUS PETENCOSTAL,2757,130
46921312,33,3306206,330620610,33062061000,27700000,-22.262854,-43.368214,IGREJA SAGRADA FAMILIA DE NAZARETH,1846,131
40346402,33,3300456,330045605,33004560505,26176215,-22.719463,-43.350356,IGREJA TEMPLO DE ADORACAO,2884,132
98640709,33,3304755,330475505,33047550500,28230000,-21.494245,-41.1801,IGREJA ASSEMBLEIA DE DEUS DO ROCHA EM IMBURI,6810,133
40874214,33,3301900,330190015,33019001500,24866480,-22.725994,-42.93676,NUCLEO IGREJA UNIVERSAL,1323,134
42265376,33,3303302,330330205,33033020500,24220120,-22.904763,-43.103123,IGREJA CRISTA APOSTOLICA,8846,135
40301380,33,3300456,330045605,33004560503,26170010,-22.732829,-43.36716,IGREJA BATISTA,2795,136
45531823,33,3304904,330490410,33049041000,24753800,-22.886601,-42.992387,FAZ PARTE DA IGREJA CONGRAGACIONAL,4219,137
45634310,33,3304904,330490410,33049041000,24751160,-22.854247,-43.011273,ASSEMBLEIA DE DEUS,9883,138
41561371,33,3301702,330170215,33017021500,25255235,-22.632245,-43.282505,IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO ADORACAO,1647,139
203599830,33,3304557,330455705,33045570508,20211250,-22.91314,-43.202636,PRIMEIRA IGREJA BATISTA RJ,8387,140
196959301,33,3301009,330100955,33010095500,28160000,-21.389173,-41.439199,CAPELA,2050,141
198885179,33,3304904,330490410,33049041000,24738555,-22.838641,-42.941606,JESUS E A VERDADE,4713,142
45470518,33,3304557,330455705,33045570524,23575135,-22.904211,-43.671888,IGREJA EVANGELICA ASSEMBLEIA EM CRISTO JESUS,2332,143
197652660,33,3301009,330100905,33010090507,28024020,-21.779823,-41.315538,IGREJA CRISTA MARANATA,3135,144
45047764,33,3304557,330455705,33045570523,23060400,-22.911427,-43.614465,IGREJA NOVA ALIANCA,2486,145
217259915,33,3300456,330045605,33004560505,26175705,-22.725899,-43.345123,TERRA DE MARAVILHAS,2929,146
96534607,33,3304904,330490415,33049041500,24716581,-22.791863,-43.004615,IGREJA ADVENTISTA DO SETIMO DIA,1759,147
215359833,33,3302858,330285815,33028581500,26564051,-22.770327,-43.414616,ILE AXE OMO IA TOGUN,5880,148
41404631,33,3301702,330170210,33017021000,25041000,-22.736539,-43.318272,CENTRO ESPIRITA,5117,149
198979450,33,3304557,330455705,33045570522,21832006,-22.888107,-43.488232,CONGREGACAO DA PEDREIRA,6344,150
224360313,33,3303401,330340120,33034012000,28633530,-22.228432,-42.521443,IGREJA O BRASIL PARA CRISTO,2261,151
43921706,33,3304557,330455705,33045570515,21050755,-22.871368,-43.255999,IGREJA ASSEMBLEIA DE DEUS MAO NO ARADO,3062,152
224488121,33,3302056,330205605,33020560500,28250000,-21.375214,-41.643459,ESTABELECIMENTO VAGO,1827,153
42011303,33,3303203,330320310,33032031000,26510043,-22.819678,-43.414797,CENTRO ESPIRITA,6506,154
44897752,33,3304557,330455705,33045570522,21850520,-22.859447,-43.49103,ASSEMBLEIA DE DEUS,1849,155
40862035,33,3301900,330190005,33019000500,24808404,-22.757053,-42.852812,ASS DE DEUS DO MINISTERIO DO ROCHA EM AM,1095,156
198581148,33,3304557,330455705,33045570529,22641190,-22.98692,-43.293801,ASSEMBLEIA DE DEUS,3318,157
198166904,33,3304300,330430007,33043000700,28800000,-22.724625,-42.68498,ASSEMBLEIA DE DEUS,2163,158
202495660,33,3302007,330200705,33020070500,23812245,-22.84575,-43.755442,CENTRO ESPIRITA,1603,159
198907030,33,3304904,330490415,33049041500,24715551,-22.796187,-42.988063,ASSEMBLEIA,2542,160
205084431,33,3305505,330550510,33055051000,28993610,-22.87646,-42.402625,IGREJA EVANGELICA MINISTERIO DEUS E FIEL,2647,161
197760042,33,3301702,330170210,33017021000,25045415,-22.719373,-43.322443,OCEANOS,1183,162
223543446,33,3300704,330070420,33007042000,28928778,-22.656497,-42.007352,ASSEMBLEIA DE DEUS MINISTERIO SAO CRISTOVAO,1523,163
43462257,33,3304524,330452405,33045240500,28895436,-22.511853,-41.919571,IGREJA NOSSA SENHORA DA ROSA MISTICA,2746,164
94708417,33,3300407,330040705,33004070509,27338500,-22.565839,-44.163284,CONGREGACAO CRISTA NO BRASIL,1809,165
45170306,33,3304557,330455705,33045570522,21860350,-22.862248,-43.454813,CENTRO ESPIRITA AMIGOS DO BEM,6586,166
46849373,33,3305554,330555405,33055540500,23894566,-22.735679,-43.689946,IGREJA ASSEMBLEIA DE DEUS,1356,167
46891872,33,3305109,330510905,33051090500,25565410,-22.786292,-43.358864,IGREJA EVANGELICA PENTECONSTAL AMANHACER,7535,168
198489519,33,3304003,330400305,33040030500,27175000,-22.682257,-43.874104,IGREJA NOSSA SENHORA DAS GRACAS,2762,169
94927479,33,3300456,330045605,33004560504,26112250,-22.732422,-43.334696,BARRACAO CANDOMBLE,9047,170
219239962,33,3304557,330455705,33045570531,23026000,-22.999283,-43.613951,ASSEMBLEIA,2422,171
199168729,33,3304904,330490410,33049041000,24754535,-22.872229,-43.020742,REMINDOS DO SENHOR,2178,172
95666575,33,3304201,330420120,33042012000,27534160,-22.318115,-44.308878,CAPELINHA SANTO ANTONIO,1891,173
46966010,33,3305752,330575205,33057520500,24890000,-22.741789,-42.729386,ASSEMBLEIA DE DEUS MINISTERIO VERDADEIRO AMOR,2741,174
224353718,33,3301702,330170210,33017021000,25243574,-22.663536,-43.286421,ASSEMBLEIA DE DEUS,1522,175
44516138,33,3304557,330455705,33045570523,23047460,-22.932321,-43.565436,ASSEMBLEIA DE DEUS CONGRACAO BOA VISTA,1694,176
199860638,33,3306305,330630505,33063050500,27211334,-22.486463,-44.085382,ASSEMBLEIA DE DEUS,9700,177
198292269,33,3304557,330455705,33045570513,20521110,-22.930578,-43.227467,ASSEMBLEIA DE DEUS DO MONTE,5672,178
197156165,33,3301850,330185005,33018500500,25945877,-22.522974,-42.981733,IGREJA ASSEMBLEIA,8718,179
197504957,33,3302007,330200705,33020070500,23811707,-22.856006,-43.75432,ASSEMBLEIA,2139,180
197751063,33,3303104,330310405,33031040500,28380000,-21.046569,-42.003967,CAPELA,2832,181
198526717,33,3304557,330455705,33045570524,23575464,-22.927834,-43.624745,IGREJA A PORTA DA PALAVRA,9024,182
220763629,33,3303302,330330205,33033020500,24110441,-22.870476,-43.102107,IGREJA EVANGELICA PENTECOSTAL MINISTERIO SHAMMAH,2267,183
199749139,33,3305554,330555405,33055540500,23894794,-22.737823,-43.706145,LOJA MACONICA,1564,184
41648720,33,3303203,330320305,33032030500,26530150,-22.799696,-43.414134,TEMPLO DO ORIENTE,2386,185
46818278,33,3305000,330500018,33050001800,28200000,-21.689597,-41.031984,IGREJA,1651,186
214870798,33,3301009,330100905,33010090508,28020884,-21.689145,-41.294349,SEM NOME,8526,187
223880286,33,3303500,330350005,33035000517,26299072,-22.846288,-43.61709,IGREJA EVANGELICA,2658,188
46139362,33,3304904,330490405,33049040500,24744300,-22.846251,-43.009429,IGREJA,1555,189
198558610,33,3304300,330430010,33043001000,28800000,-22.782194,-42.527832,IGREJA EVANGELICA CAMINHO DE CRISTO,2681,190
197361003,33,3303401,330340105,33034010500,28623150,-22.296496,-42.537185,PAROQUIA DE NOSSA SENHORA DA ASSUNCAO,2013,191
41972097,33,3302106,330210605,33021060500,28570000,-21.671271,-42.076733,IGREJA TABERNACULO,2560,192
203279650,33,3303500,330350005,33035000519,26050819,-22.681418,-43.456018,IGREJA EVANGELICA MINISTERIO ALIANCA ETERNA,6423,193
216763723,33,3302502,330250220,33025022000,25937076,-22.622131,-43.183097,ASE NOVO HORIZONTE,1456,194
43707216,33,3304557,330455705,33045570520,21540070,-22.860363,-43.343621,ASSEMBLEIA DE DEUS EM TURIACU,4553,195
197675957,33,3304151,330415105,33041510500,28735000,-22.146149,-41.549673,IGREJA ASSEMBLEIA DE DEUS,2080,196
41934657,33,3303500,330350005,33035000510,26255000,-22.763571,-43.453108,IGREJA BATISTA CENTRAL EM NOVA IGUACU,2170,197
197689547,33,3302858,330285810,33028581000,26580111,-22.786968,-43.41772,JESUS EM CADA LAR,8431,198
47031106,33,3306305,330630505,33063050500,27264110,-22.527737,-44.122694,CENTRO ESPIRITA MIGUEL ARCANJO,2217,199
40761587,33,3301702,330170220,33017022000,25211467,-22.577545,-43.308737,ASSEMBLEIA DE DEUS,2271,200
204811117,33,3304904,330490410,33049041000,24754490,-22.880811,-43.016624,IGREJA ASSEMBLEIA DE DEUS CASA DE ORACAO,2466,201
46764013,33,3305000,330500007,33050000700,28200000,-21.639901,-41.022261,IGREJA ASSEMBLEIA DE DEUS,1832,202
220715226,33,3304144,330414405,33041440505,26313220,-22.717799,-43.572047,PONTO DE PREGACAO,6834,203
198061713,33,3302502,330250220,33025022000,25920570,-22.617031,-43.160904,IGREJA CRISTA RESTAURACAO,1732,204
46698797,33,3306008,330600805,33060080500,25810020,-22.088688,-43.221539,IGREJA ASSEMBLEIA DE DEUS,6862,205
45691379,33,3304904,330490415,33049041500,24725650,-22.816533,-42.956785,IGREIJA ASSEMBLEIA DE DEUS,1626,206
96092844,33,3304557,330455705,33045570523,23095060,-22.8742,-43.563629,IGREJA PENTESCOSTAL DEUS E AMOR,7396,207
197949932,33,3303500,330350005,33035000517,26298755,-22.859353,-43.619665,ILLE,2344,208
43757833,33,3304557,330455705,33045570520,21340060,-22.86587,-43.358529,SEM NOME,1978,209
43255815,33,3303708,330370815,33037081500,25850000,-22.177261,-43.301706,ASSEMBLEIA DE DEUS M PARAIBA DO SUL,2559,210
198011384,33,3303856,330385605,33038560500,26950000,-22.412456,-43.427327,ASSEMBLEIA DE DEUS PENTECOSTAL O PODER DA FE,2569,211
40198253,33,3300407,330040715,33004071520,27365003,-22.46886,-44.280313,IGREJA SAO VICENTE DE PAULO PRIMAVERA,1692,212
199609067,33,3304904,330490420,33049042000,24415000,-22.844285,-43.088595,IGREJA AZULAO,4649,213
199238748,33,3305802,330580210,33058021000,25995290,-22.255985,-42.833115,IGREJA PENTECOSTAL,1295,214
46313784,33,3304557,330455705,33045570531,23020570,-22.991885,-43.562055,IGREJA CATOLICA,9211,215
45166443,33,3304557,330455705,33045570521,22753737,-22.974328,-43.33159,MINISTERIO TEMPLO DO DEUS DO IMPISSIVEL,1233,216
204059064,33,3304557,330455705,33045570521,22753050,-22.977794,-43.340728,IGREJA ASSEMBLEIA DE DEUS HONRA E GLORIA RP,4622,217
204877380,33,3304904,330490420,33049042000,24466260,-22.811027,-43.072441,CENTRO ESPIRITA,1611,218
110598616,33,3304557,330455705,33045570514,20561020,-22.921692,-43.266957,CASA PAULA,4835,219
40156912,33,3300407,330040705,33004070507,27332350,-22.553048,-44.130569,IGREJA ASSEMBLEIA DE DEUS,2826,220
199148611,33,3304904,330490405,33049040500,24470440,-22.792214,-43.055021,CENTRO ESPIRITA DA NILDA,5183,221
45893634,33,3304904,330490405,33049040500,24472330,-22.787215,-43.037894,CENTRO ESPIRITA,1685,222
204109623,33,3304557,330455705,33045570522,21854292,-22.842047,-43.497114,ASSEMBLEIA DE DEUS EM GUANDU DO SENA,2162,223
44786347,33,3304557,330455705,33045570529,22631220,-23.002533,-43.337287,BEIT LUBAVITCH CENTRO ARON BIRMANN,1677,224
45252275,33,3304557,330455705,33045570524,23520317,-22.934328,-43.676389,IGREJA ASSEMBLEIA DE DEUS,2704,225
196918683,33,3300209,330020908,33002090800,28971287,-22.854286,-42.267602,ASSEMBLEIA DE DEUS,2037,226
224520926,33,3303500,330350005,33035000512,26275290,-22.754917,-43.498079,IGREJA,2163,227
199049731,33,3305307,330530707,33053070700,28550000,-21.750071,-41.994893,IGREJA ASSEMBLEIA DE DEUS,1247,228
197298527,33,3301702,330170210,33017021000,25041490,-22.73688,-43.327151,IGREJA EVANGELICA TABERNACULO DE DEUS,2106,229
98964805,33,3305208,330520805,33052080500,28949000,-22.774288,-42.177107,CAPELA,2907,230
