COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDHub
224435144,33,3303500,330350005,33035000516,26292357,-22.760128,-43.56404,CENTRO DE UMBANDA OXOSSI CACADOR,2107,39
47073452,33,3305802,330580205,33058020500,25955100,-22.429536,-42.968787,IGREJA ASSEMBLEIA,5451,40
199145918,33,3305208,330520805,33052080509,28944829,-22.82989,-42.035293,ASSEMBLEIA DE DEUS,1237,41
198822077,33,3304557,330455705,33045570521,22713740,-22.926774,-43.387334,CENTRO ESPIRITA,2136,42
204572099,33,3304557,330455705,33045570533,22451730,-22.986952,-43.252154,ASSEMBLEIA DE DEUS,1811,43
41918853,33,3303500,330350005,33035000510,26285490,-22.74617,-43.454908,IGREJA CIAM NOVA IGUACU,5356,44
46566148,33,3305109,330510910,33051091000,25540390,-22.785755,-43.395883,IGREJA ASSEMBLEIA DE DEUS PENTECOSTAL MINISTERIO RESGATANDO VIDAS,2278,45
223312586,33,3303500,330350005,33035000520,26061250,-22.69969,-43.422724,IGREJA PENTECOSTAL PAZ ETERNA,2853,46
199785607,33,3305802,330580205,33058020500,25990110,-22.382805,-42.869515,ASSEMBLEIA DE DEUS,2395,47
40573793,33,3300209,330020905,33002090500,28978555,-22.836129,-42.337908,ASSEMBLEIA DE DEUS,1026,48
46615399,33,3305109,330510910,33051091000,25525490,-22.794082,-43.393376,ICB EDEN PR LUIZ SUETH,3209,49
105546684,33,3304557,330455705,33045570531,23026220,-22.986653,-43.626591,CENTRO DE RELIGAO DE MATRIZ AFRICANA,3116,50
46333833,33,3304557,330455705,33045570537,21715050,-22.884033,-43.436138,IGREJA ASSEMBLEI DE DEUS PROJETO LUCAS9,1753,51
219231196,33,3304557,330455705,33045570531,23032203,-22.975416,-43.655005,JESUS E O CAMINHO A VERDADECE A VIDA,8932,52
42361660,33,3302858,330285815,33028581500,26572481,-22.783737,-43.412448,COMUNIDADE EVANGELICA DE MESQUITA,1496,53
224075880,33,3303500,330350005,33035000516,26293441,-22.787906,-43.562045,IGREJA PENTECOSTAL ROSA DE SARON,4687,54
45689371,33,3304904,330490415,33049041500,24723290,-22.813447,-42.945498,ASSEMBLEIA DE DEUS ELOHIN,1861,55
224714747,33,3304557,330455705,33045570521,22765431,-22.971844,-43.352101,KWE D VODUJO,9230,56
199539202,33,3304904,330490405,33049040500,24467110,-22.806066,-43.053097,IGREJA MINISTERIO BOA TERRA,5289,57
224027041,33,3301009,330100905,33010090507,28020868,-21.781205,-41.268474,SEM NOME,8099,58
45294242,33,3304557,330455705,33045570523,23550134,-22.892537,-43.615919,CENTRO ESPIRITA,4533,59
43004110,33,3303500,330350005,33035000519,26041620,-22.701081,-43.463193,IGREJA BATISTA,2238,60
197932620,33,3303500,330350005,33035000521,26062790,-22.620889,-43.399433,ASSEMBLEIA DE DEUS,2920,61
46075805,33,3304904,330490405,33049040500,24450480,-22.826829,-43.017469,CENTRO ESPIRITA UBANDISTA VOVO ROSARIO D,2972,62
224240803,33,3304557,330455705,33045570524,23550160,-22.928287,-43.6957,ASS DE DEUS MINISTERIO DA PALAVRA,2290,63
217844600,33,3301702,330170215,33017021500,25271230,-22.622165,-43.213552,SEM NOME,7473,64
220519632,33,3301009,330100905,33010090508,28020866,-21.713885,-41.279833,IGREJA PENTECOSTAL MINISTERIO TERRA PROMETIDA NOVA CANAA,2275,65
203569078,33,3304524,330452405,33045240500,28890001,-22.429946,-41.913326,IGREJA ASSEMBLEIA DE DEUS,2280,66
45149381,33,3304557,330455705,33045570521,22775150,-22.954864,-43.376428,ASSEMBLEIA DE DEUS MINISTERIO DE PIRAPETINGA,1312,67
220371949,33,3304557,330455705,33045570523,23063350,-22.897835,-43.593926,MINISTERIO PENTECOSTAL JEOVA NISSE,7329,68
45061235,33,3304557,330455705,33045570523,23050101,-22.906607,-43.572967,CAPELA,2440,69
217550266,33,3304557,330455705,33045570531,23032570,-22.97104,-43.653035,1 IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO JD GUARATIBA,7995,70
197530120,33,3300704,330070405,33007040500,28922328,-22.858163,-41.992177,IGREJA ASSEMBLEIA DE DEUS,2731,71
196979036,33,3300407,330040705,33004070503,27321290,-22.52916,-44.180325,IGREJA EVANGELICA DA LUBERTACAO,2288,72
43433427,33,3303906,330390605,33039060500,25625023,-22.514279,-43.17527,MINISTERIO EVANGELICO SARCA ARDENTE,8751,73
199522666,33,3305802,330580210,33058021000,25976444,-22.267004,-42.791162,SALAO DO REINO DAS TESTEMUNHAS DE JEOVA,1461,74
45136492,33,3304557,330455705,33045570524,23573000,-22.908014,-43.651106,ILE AXE DE OIA,2817,75
197647166,33,3302601,330260105,33026010500,23860000,-22.940616,-44.036337,IGREJA METODISTA WESLEYANA,14021,76
215010549,33,3302502,330250220,33025022000,25936840,-22.626054,-43.191833,TEMPLO ASTARCKIRAM,1964,77
103714743,33,3304557,330455705,33045570524,22713558,-22.945528,-43.692161,CENTRO ESPIRITA,2918,78
224405079,33,3302700,330270005,33027000500,24914305,-22.923189,-42.859718,IGREJA EVANGELICA PETENCOSTAL DEUS DE ALIANCA,6175,79
204530018,33,3304557,330455705,33045570531,23032140,-22.973308,-43.641877,IGREJA CRISTA MARANATA,1383,80
198283696,33,3303401,330340130,33034013000,28634472,-22.199306,-42.503954,IGREJA MINISTERIO PENTECOSTAL,9737,81
98312924,33,3306305,330630505,33063050500,27279097,-22.48497,-44.112735,IGREJA EVANGELICA DO DEUS VIVO,8835,82
46621031,33,3305109,330510910,33051091000,25555201,-22.7815,-43.375034,ASSEMBLEIA DE DEUS,9643,83
199110551,33,3305109,330510910,33051091000,25535014,-22.797563,-43.402523,LOJA VAZIA,1355,84
199134340,33,3304557,330455705,33045570537,21765300,-22.88837,-43.432051,IGREJA ASSEMBLEIA DE DEUS PROJETO DEUS,1109,85
41086071,33,3301702,330170210,33017021000,25045320,-22.719228,-43.313788,CENTRO ESPIRITA YLE AXE OMO OYA ONIRA,1489,86
46687335,33,3305505,330550510,33055051000,28995612,-22.868358,-42.462385,IGREJA NACOONAL CAMINHO SANTO,2020,87
43262124,33,3304003,330400310,33040031000,27175000,-22.575216,-43.970026,IGREJA BATISTA VALE DAS BENCAOS,1403,88
224660405,33,3302502,330250220,33025022000,25936110,-22.599592,-43.193183,DEPOSITO DO MERCADO,9946,89
199160001,33,3304557,330455705,33045570529,22790710,-23.0105,-43.441363,IGREJA CRISTA NOVA VIDA,6077,90
103665129,33,3302007,330200705,33020070500,23811550,-22.856332,-43.764979,IGREJA ASSEMBLEIA,4643,91
204283196,33,3304557,330455705,33045570524,23065620,-22.894466,-43.637614,ASSEMBLEIA DE DEUS DEUS DE PAZ,1221,92
215695761,33,3304201,330420110,33042011000,27511970,-22.46372,-44.402454,IGREJA NOVA CIAO,1767,93
199020425,33,3304904,330490415,33049041500,24726069,-22.771224,-42.958372,CENTRO ESPIRITA,2322,94
217302435,33,3304755,330475505,33047550500,28230000,-21.469373,-41.112165,ASSEMBLEIA DE DEUS SARCA ARDENTE,1066,95
197836300,33,3303500,330350005,33035000510,26012180,-22.737845,-43.428817,ASSEMBLEIA DE DEUS,1670,96
44229877,33,3304557,330455705,33045570517,20755100,-22.885374,-43.294485,IGREJA CONGREGACAO BATISTA DA COROA,1820,97
197150945,33,3301009,330100905,33010090506,28026450,-21.803574,-41.35179,FAMILIA VIVA,2452,98
219494307,33,3300456,330045605,33004560505,26165290,-22.727329,-43.387597,CENTRO ESPIRITA,2396,99
46290803,33,3304755,330475510,33047551000,28230000,-21.414024,-41.021974,IGREJA ASSEMBLEIA DE DEUS,1307,100
198572388,33,3304904,330490405,33049040500,24466460,-22.803473,-43.049433,ASSEMBLEIA DE DEUS GRATIDAO AO SENHOR,2914,101
197172236,33,3301876,330187605,33018760507,28960000,-22.81267,-42.231843,MINISTERIO EL BETEL,2368,102
198016859,33,3303856,330385605,33038560500,26950000,-22.436067,-43.427701,ADEVAS,1219,103
198001371,33,3303708,330370815,33037081500,25850000,-22.196733,-43.27402,IGREJA NOSSA SENHORA DA CONCEICAO,4785,104
198809712,33,3304557,330455705,33045570524,23545003,-22.953587,-43.683969,CASA DE ORACAO JESUS E O GENERAL,1880,105
43974596,33,3304557,330455705,33045570513,20520180,-22.928813,-43.237482,IGREJA BATISTA,2644,106
46483484,33,3306305,330630505,33063050500,27281130,-22.496008,-44.104091,IGREJA METODISTA WESLEYANA,2602,107
198584356,33,3304557,330455705,33045570520,21380070,-22.884836,-43.323491,GINASIO ANDRE LUIZ GABILAM,8080,108
197660267,33,3304144,330414405,33041440505,26317020,-22.724513,-43.586671,CENTRO ESPIRITA,1394,109
43223009,33,3304409,330440905,33044090500,27460000,-22.720157,-44.12257,ASSEMBLEIA DE DEUS,2617,110
219949096,33,3303500,330350005,33035000519,26060530,-22.689319,-43.424844,ASSEMBLEIA DE DEUS KOINONIA EM CRISTO,2991,111
217155648,33,3300308,330030825,33003082500,27155000,-22.494363,-43.940393,IGREJA PARA ORACOES,1218,112
224856295,33,3301702,330170215,33017021500,25270450,-22.627754,-43.224271,COMUNIDADE EVANGELICA AGAPE,1331,113
223394262,33,3303500,330350005,33035000517,26298542,-22.855108,-43.598241,IPSE IGREJA PETENCOSTAL SANTIDADE ETERNA,1408,114
45928729,33,3304557,330455705,33045570534,20961660,-22.88663,-43.253408,IGREJA ASSEMBLEIA DE DEUS MISSOES,1293,115
204798211,33,3304904,330490410,33049041000,24738200,-22.841027,-42.947478,ASSEMBLEIA DE DEUS,4750,116
40635748,33,3301009,330100975,33010097500,28070455,-21.87042,-41.31112,CAPELA SAO MIGUEL,1733,117
43361960,33,3303807,330380710,33038071000,23970000,-23.346173,-44.607368,IGREJA DEUS E AMOR,3331,118
198821102,33,3304557,330455705,33045570533,22451400,-22.991144,-43.247783,CONGREGACAO CRISTA NO BRASIL,2527,119
43432270,33,3303906,330390605,33039060500,25610081,-22.506304,-43.168283,IGREJA,2849,120
45992591,33,3304557,330455705,33045570535,21061000,-22.867526,-43.278096,IGREJA ASSEMBLEIA,4555,121
198755398,33,3304557,330455705,33045570527,21630010,-22.826073,-43.413967,MINISTERIO CASA NO ALTAR,2971,122
41504007,33,3300704,330070420,33007042000,28928370,-22.642543,-42.005071,IGREJA ASSEMBLEIA DE DEUS,4898,123
97898319,33,3304904,330490405,33049040500,24750190,-22.850838,-43.028093,IGREJA ASSEMBLEIA DE DEUS,2153,124
42157952,33,3302205,330220510,33022051000,28340000,-21.320079,-41.629412,ASSEMBLEIA DE DEUS BASE MISSIONARIA NACIONAL,3861,125
46068132,33,3304557,330455705,33045570539,21240120,-22.812211,-43.325369,IGREJA DE NOVA VIDA JARDIM AMERICA,2977,126
102086359,33,3304557,330455705,33045570531,21843806,-22.945797,-43.585345,ECJACOBAEZIN,4750,127
202737837,33,3302502,330250230,33025023000,25922608,-22.665004,-43.116436,ASSEMBLEIA DE DEUS MINISTERIO DEUS DE MILAGRES,7640,128
46135299,33,3304904,330490405,33049040500,24451700,-22.835008,-43.01373,CENTRO ESPIRITA,6064,129
40940419,33,3302007,330200705,33020070500,23830312,-22.839115,-43.765136,IG ASSEMBLEIA DE DEUS SEM FRONTEIRAS,1714,130
46749308,33,3306107,330610705,33061070500,27602060,-22.229239,-43.685829,IGREJA ASSEMBLEIA DE DEUS,2898,131
41350553,33,3301702,330170210,33017021000,25040570,-22.747944,-43.32209,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,1742,132
198813625,33,3304755,330475515,33047551500,28230000,-21.362712,-41.149657,ASSEMBLEIA,9397,133
220104207,33,3300209,330020908,33002090800,28971428,-22.862001,-42.27342,CONGREGACAO DA IGREJA BATISTA DE IGUABINHA,2839,134
95410004,33,3302502,330250235,33025023500,25916241,-22.600188,-43.088801,IGREJA ADEVE CACHOEIRINHA,2530,135
43775023,33,3304557,330455705,33045570520,21670040,-22.850462,-43.372645,IGREJA MISSIONARIA ASSEMBLEIA DE DEUS,2999,136
198018051,33,3303955,330395505,33039550500,27197000,-22.52236,-44.001149,IGREJA PENTECOSTAL,1335,137
198405187,33,3303500,330350005,33035000519,26053360,-22.670978,-43.452708,ASSEMBLEIA DE DEUS JEOVA NISSI,2392,138
197588105,33,3300936,330093605,33009360501,27998000,-22.199066,-41.662711,IGREJA,5159,139
46955947,33,3305208,330520805,33052080507,28948324,-22.804229,-42.107502,IGREJA PERPETUO SOCORRO,2354,140
43353939,33,3303500,330350005,33035000512,26271130,-22.757105,-43.509321,IGREJA EVANGELICA,8473,141
104128749,33,3304557,330455705,33045570520,21340120,-22.870566,-43.3583,NOVA JERUSALEM,1269,142
204352132,33,3304557,330455705,33045570525,21931415,-22.810489,-43.19045,JESUS REINA,7443,143
217912117,33,3305505,330550505,33055050500,28992093,-22.930615,-42.41698,CENTRO ESPIRITA,2630,144
220486446,33,3305109,330510905,33051090500,25515023,-22.799609,-43.369889,IGREJA EVANGELICA MINISTERIO CRER,2568,145
40189249,33,3300407,330040705,33004070513,27351200,-22.533203,-44.199704,IGREJA CONGREGACIONAL,2188,146
41416111,33,3301702,330170215,33017021500,25266090,-22.640078,-43.221529,IGREJA BATISTA EM IMBARIE,8335,147
44708806,33,3304557,330455705,33045570527,21625390,-22.83211,-43.401309,IGREJA EVANGELICA TALITACUMI,2945,148
197575158,33,3303906,330390605,33039060500,25645262,-22.549278,-43.219454,ASSEMBLEIA DE DEUS,1661,149
196964715,33,3301009,330100975,33010097500,28148000,-21.895506,-41.28989,IGREJA CONGRECIONAL TABERNACULO DE DAVI,1716,150
44639892,33,3304557,330455705,33045570522,21860290,-22.864828,-43.456797,IGREJA PROFETICA APOLTILICA MINISTERIO,2514,151
197885786,33,3303500,330350005,33035000516,26290408,-22.753504,-43.521899,IGREJA CRISTA DO PODER DE DEUS,2828,152
199226875,33,3304557,330455705,33045570531,23031160,-22.963318,-43.611244,ASSEMBLEIA DE DEUS C GRANDE,1236,153
198013824,33,3303906,330390623,33039062300,25770460,-22.250359,-43.072194,COMUNIDADE EVANGELICA AVIVAR,1397,154
224216161,33,3305208,330520805,33052080507,28940228,-22.813829,-42.07587,SEM NOME,1870,155
41307636,33,3301009,330100905,33010090508,28083630,-21.729837,-41.311554,IGREJA ASSEMBLEIA DE DEUS,6275,156
43329901,33,3304524,330452405,33045240500,28893818,-22.522833,-41.938522,IGREJA PROJETO ETERNO,7936,157
218998122,33,3301009,330100905,33010090507,28015140,-21.763892,-41.305645,1 IGREJA EVANGELICA ASSEMBLEIA DE DEUS,3090,158
197310044,33,3302403,330240305,33024030502,27971258,-22.328885,-41.754459,ASSRMBLEIA DE DEUS VERDADE E VIDA,2352,159
45722885,33,3304904,330490415,33049041500,24723030,-22.815983,-42.951706,IGREJA EVANGELICA,5012,160
46467399,33,3305802,330580205,33058020500,25976016,-22.40216,-42.963568,COMUNIDADE EVANGELICA BETHEL,5707,161
198994683,33,3304557,330455705,33045570523,22461030,-22.903087,-43.609307,IGREJA,5835,162
41298507,33,3300704,330070405,33007040500,28920260,-22.839515,-42.026253,IGREJA DE CRISTO,2131,163
41317889,33,3301009,330100905,33010090508,28085150,-21.720339,-41.309483,IGREJA,2797,164
46237929,33,3304755,330475505,33047550500,28230000,-21.58433,-41.05747,IGREJA NOSSA SENHORA NAVEGANTES,2218,165
42512988,33,3302403,330240305,33024030502,27963571,-22.34043,-41.759582,IGREJA CONGREGACAO CRISTA NO BRASIL,6959,166
44902332,33,3304557,330455705,33045570522,21850007,-22.86091,-43.493636,IGREJA PENTECOSTAL JESUS ESTA VOLTANDO,1411,167
43605233,33,3304557,330455705,33045570515,20911300,-22.883246,-43.243064,IGREJA EVANGELICA DEUS PROVERA,4742,168
218612487,33,3301702,330170205,33017020500,25036070,-22.761773,-43.319048,IGREJA JESUS FAZ MILAGRES EM OLAVO BILAC,1047,169
40878014,33,3301900,330190015,33019001500,24866148,-22.72334,-42.94681,IGREJA ASSEMBLEIA DE DEUS,2689,170
46511342,33,3306305,330630505,33063050500,27210495,-22.490896,-44.070002,IGREJA PENTECOSTAL ALIANCA DE DEUS,1245,171
197841907,33,3303302,330330205,33033020500,24350107,-22.938773,-43.068927,ASS DEUS PORTA ESTREITA,6546,172
42068755,33,3303203,330320310,33032031000,26545555,-22.810989,-43.395008,IGREJA,2209,173
199374017,33,3305554,330555405,33055540500,23890040,-22.761995,-43.659967,IGREJA,2518,174
205116099,33,3305802,330580205,33058020500,25970365,-22.421618,-42.98796,MINISTERIO PETENCOSTAL AVIVAR,2040,175
45052036,33,3304557,330455705,33045570523,23097220,-22.847188,-43.521312,ASSEMBLEIA DE DEUS DO GUANDU,2285,176
224662647,33,3304524,330452405,33045240500,28891100,-22.531152,-41.98346,MINISTERIO EVANGELICO PENTECOSTAL RENOVO COM CRISTO,9170,177
203260308,33,3303500,330350005,33035000518,26085255,-22.723108,-43.539749,CENTRO ESPIRITA CANDONBRE,2476,178
198474783,33,3304557,330455705,33045570521,22723392,-22.913115,-43.390675,IGREJA BATISTA FAVOS DE MEL,2834,179
105434339,33,3304904,330490415,33049041500,24736220,-22.81119,-42.967609,IGREJA ASSEMBLEIA DE DEUS,2443,180
197862901,33,3302858,330285805,33028580500,26554000,-22.79692,-43.435872,IGREJA MINISTERIO VISAO DE AGUIA,2069,181
45166345,33,3304557,330455705,33045570521,22753737,-22.975888,-43.3325,TEMPLO DO PODER DE DEUS,1003,182
44602057,33,3304557,330455705,33045570524,23550200,-22.938179,-43.695456,IGREJA ASSEMBLEIA DE DEUS FILIAL AREIA B,3206,183
45398009,33,3304557,330455705,33045570524,23065620,-22.889716,-43.635972,CATEDRAL DA ASSEMBLEIA DE DEUS DE PALMARES,7041,184
42047107,33,3302502,330250205,33025020500,25900820,-22.668984,-43.032003,ASSEMBLEIA DE DEUS JESUS O BOM PASTOR,1646,185
41476790,33,3301702,330170215,33017021500,25275240,-22.649412,-43.220942,PENTECOSTAL DA LIBERTACAO,1457,186
198020954,33,3303856,330385605,33038560500,26950000,-22.40605,-43.382062,AASEMBLEIA DE DEUS TENDA DE RANA,2406,187
45917238,33,3304557,330455705,33045570530,20010020,-22.838574,-43.362376,COMUNIDADE EVANGELICA MINISTERIO CASA DE ORACAO,1128,188
202994157,33,3303302,330330205,33033020500,24350310,-22.936516,-43.061996,IGREJA PLENA OCEANICA,1800,189
215038985,33,3304557,330455705,33045570524,23550266,-22.931442,-43.69065,IGREJA PENTECOSTAL EU SOU,2879,190
40684312,33,3300803,330080305,33008030500,28680000,-22.466014,-42.649845,IGREJA,4140,191
41086949,33,3301702,330170210,33017021000,25045440,-22.719506,-43.319381,IGREJA CRISTA MARANATA,1357,192
43453760,33,3304524,330452405,33045240500,28899458,-22.489436,-41.919644,ASSEMBLEIA DE DEUS ADRO MINISTERIO VIDA FELIZ,6797,193
198423836,33,3304557,330455705,33045570532,20766515,-22.865289,-43.289204,TERREIRO,2062,194
198948755,33,3304904,330490405,33049040500,24473070,-22.791065,-43.032156,MINISTERIO ESPACO E VIDA,2230,195
224724153,33,3304557,330455705,33045570523,23097220,-22.847559,-43.527855,CENTRO ESPIRITA,5752,196
198368208,33,3303500,330350005,33035000517,26299084,-22.839617,-43.620623,CENTRO UMBANDA,1564,197
203851242,33,3304557,330455705,33045570520,21540010,-22.862761,-43.342414,CABANA ESPIRITA FILHOS DE MOCABIQUE CASA DO CABOCLO JAGUA,1653,198
46616423,33,3305109,330510910,33051091000,25545190,-22.790459,-43.38848,MINISTERIO MELQUIZEDEQUE,4812,199
44581295,33,3304557,330455705,33045570523,23017300,-22.92,-43.532472,IGREJA ASSEMBLEIA DE DEUS EM CAMPO GRAND,1455,200
43840303,33,3304557,330455705,33045570521,22735000,-22.923612,-43.361264,IGREJA DE JESUS CRISTO DOS SANTOS DOS ULTIMOS DIAS,2728,201
224677533,33,3303500,330350005,33035000518,26087335,-22.708703,-43.521713,COMUNIDADE EVANGELICA ALIANCA COM DEUS,2246,202
215504140,33,3304557,330455705,33045570532,20766200,-22.863565,-43.285852,CENTRO ESPIRITA,1680,203
41554630,33,3301702,330170215,33017021500,25260390,-22.629951,-43.261173,IGREJA MISSIONARIA MARCAS DA PROMESSA,2145,204
46794660,33,3305554,330555405,33055540500,23890100,-22.795401,-43.641658,CENTRO ESPIRITA,3887,205
198730665,33,3304557,330455705,33045570523,23082080,-22.891957,-43.575377,MINISTERIO EM CRISTO,2952,206
203110567,33,3303500,330350005,33035000512,26275450,-22.751568,-43.502469,CONGREGACAO CRISTA DO BRASIL,1626,207
198914697,33,3304755,330475515,33047551500,28230000,-21.339358,-41.198691,IGREJA ASSEMBLEIA DE DEUS,2978,208
223893448,33,3303906,330390605,33039060500,25635114,-22.549137,-43.180614,CENTRO DE UMBANDA,1789,209
41876787,33,3303500,330350005,33035000510,26230360,-22.767491,-43.417201,IGREJA EVANGELICA MINISTERIO KLESIS,2769,210
196969759,33,3301850,330185005,33018500500,25940184,-22.663875,-43.021111,ASS DEUS E O MESMO ONTEM HOJE E ETERNAMENTE,2642,211
97746602,33,3300902,330090210,33009021000,28430000,-21.576745,-42.067271,IGREJA,1227,212
198833301,33,3304557,330455705,33045570519,21236180,-22.83559,-43.332631,UM NOVO TEMPO,2608,213
199125660,33,3304904,330490410,33049041000,24730570,-22.836118,-42.981687,COMUNIDADE CRISTA PLENITUDE DO EVANGELHO,1409,214
96316796,33,3304557,330455705,33045570531,23031204,-22.970382,-43.631179,IGREJA,1853,215
198105892,33,3304524,330452405,33045240500,28890094,-22.548506,-41.982039,IGREJA BATISTA,6071,216
40841309,33,3301900,330190005,33019000500,24803040,-22.731408,-42.812374,IGREJA PENTECOSTAL FILADELFIA,1791,217
95420734,33,3302858,330285805,33028580500,26553221,-22.785878,-43.434265,TZA7A LUZ DAS ESTRELA,1526,218
40390603,33,3300233,330023305,33002330500,28954530,-22.785138,-41.927585,IGREJA,1296,219
198418348,33,3303708,330370810,33037081000,25850000,-22.302359,-43.29725,CAPELA SAO JOSE,9927,220
224410890,33,3304300,330430005,33043000500,28800000,-22.719995,-42.613559,ASSEMBLEIA DE DEUS CENTRAL MINISTERIO BELA VISTA,2457,221
40233169,33,3300456,330045605,33004560502,26155110,-22.719709,-43.403635,FILIAL DE CHANGRILA,7860,222
99709009,33,3305109,330510910,33051091000,25555210,-22.779793,-43.373082,IGREJA APOSTOLICA BATISTA,8928,223
198671961,33,3304557,330455705,33045570521,22780084,-22.966248,-43.411872,UNIVERSAL,8682,224
218483916,33,3303500,330350005,33035000519,26052050,-22.691143,-43.434026,MINISTERIO CEUS ABERTOS,2998,225
198359090,33,3304557,330455705,33045570520,21540150,-22.855556,-43.348066,MINISTERIO TERRACO DE GLORIA,8341,226
43057910,33,3303500,330350005,33035000511,26031170,-22.735886,-43.474313,TERREIRO DE CANDOMBLE,4279,227
199307291,33,3304904,330490425,33049042500,24410580,-22.864637,-43.067144,CENTRO ESPIRITA,2521,228
